FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;798BE1DFD61A497C13596A8C93ADD563;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70130;TINTA SEMI BRILHO BR GELO 18LT VELOZ;BCSEM GTIN;32081020;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1023,54;0;204,29;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;BFF123E154FB82626C41545258CE651D;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;70,59;0;14,09;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;D03202EAF17DB71405E9002EF0E6E70A;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87765;TIGRE TORN COZ. PAREDE CROS BCO 1/2 E 3/4;BCSEM GTIN;84818019;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;58,85;0;11,75;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;97DC73DEAFAF5E64DC41726748A6A1B6;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87929;CAL FORTEX P/PINTURA 8KG;BCSEM GTIN;25222000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;188,3;0;37,58;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;CF0CADCE6639C24322BF6030DEF78B8F;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;200;0;39,92;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;437CF175EDE93FBE3CB0B6DEBE59C383;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87358;TRENA COM TRAVA 5M LUFKIN FIRA 3/4;7890000016919;90178090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;32,94;0;6,57;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;B61B4BF3B12530A5923488BAA90D9F97;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);51088;SELADOR EUCATEX ACRILICO 18 LT;7896587022169;32091010;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;164,71;0;32,87;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;47F6ACEB32AFEB8B7958E862C19FB869;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);51157;CORANTE LIQ.XADREX AMARELO 50ML;SEM GTIN;32041700;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;49,42;0;9,86;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;4FFA4F011454FEE33AF37261DB3D2D41;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);58351;CORNETA FACAO AFIADO P/ MATO 70016;;82019000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;82,36;0;16,44;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;378559F4054CDC904608E0E3C3EFD0E1;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70071;CABO CAPO SILVERADO 97/2001 C/ALAVANCA PLAST.;BCSEM GTIN;87089990;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;37,65;0;7,51;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;A8E9E72B7574A74EECD977C058B429A9;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;14,12;0;2,82;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;527A1ABE05254DE658A4C7F6C16C02E0;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;254,13;0;50,72;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;354729BD116FE31CFDB25912878F74B4;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;77,65;0;15,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;A77EB6640DF0A89A71CB98959A4397AA;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87244;LIMATAO OREGON 5/32 4.0MM;BCSEM GTIN;82031010;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;23,53;0;4,7;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;ABE36F673267FF6ED8F8C7F9C3590E3F;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;88,23;0;17,61;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;4A8FAEF89C336013EB479B0D29B9E5FD;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;181,18;0;36,16;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;D4DCE5672F069C016E7EEE748DF5AB86;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);88081;ALAV CABO CAPO DIR MB 709/1214/1418/1618;BCSEM GTIN;87082999;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;176,48;0;35,22;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;5367124C03866E90001AFE892C73D9E2;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;70,59;0;14,09;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;356FE4A95D01FD40010A3A0BCB1B816A;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;178,8;0;35,69;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;C4A4DB5BA92967C6F43D60C066F5AC8C;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;89,4;0;17,84;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;5C8CDD941947CA9A000B9997C5BD94DC;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87103;ARCO DE SERRA ALTA TENSAO 300MM W-MAX WURTH;BC7891065000141;82021000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;77,64;0;15,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;E353C34BA6F0BEC05C45A3C4FD54B3CF;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87903;LINHA DE PEDREIRO DIVERSOS TRANCADA 100MT;BCSEM GTIN;56074900;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;23,52;0;4,69;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;E81BEB24DAB04F59A9648F5F71098CC2;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);46237;FITA CREPE ADERE 48MMX50M;SEM GTIN;48114110;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;405,9;0;81,01;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;F2EAFBE898E6427B861C9D0C7F21594C;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);37173;TODAS OBRAS POTY 50KG CP II E-32;7898265334076;25232910;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1800;0;359,26;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;E20CBA0A327650632565C450F7040B20;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);45113;FITA MULTIUSO VEDACIT 10CMTX10MTS;SEM GTIN;68071000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;16,48;0;3,29;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;CD6C6532D80109DAE499AB77850DA7AF;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70128;CAMARA AR 13.00 / 14.00x24 KM-24 TR-220 FE-2525 TORTUGA;7898324372544;40139000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;61,18;0;12,21;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;D55A942B10FF1B598EAA5E51850589E3;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70107;BOMBA HIDR. DUPLA DIRE. 11ESTR. CASE 845/865/885B;BCSEM GTIN;84133030;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;32,94;0;6,57;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;8AD94E03D83E065815B723901E146714;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;35,29;0;7,04;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;42DCF2F4FE0F6218074A9C91519556BC;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;10,59;0;2,11;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;D3AC4655264081FF513F45B6865E06CB;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87915;FITA ISOLANTE PRETA 19MM X 20 MT ADERE;BCSEM GTIN;39191020;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;80;0;15,97;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;FE290C07C76B842E97C97DD9062D5246;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;270,6;0;54,01;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;3D97E7EEBA4399C73CDE8B15443AA3A6;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;291,76;0;58,23;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;7ABF678748D0F9DBF3D7276E9A426AC0;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87998;REGUL FREIO L200 SPORT (L.D) - 11510/2;BCSEM GTIN;87083090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;47,06;0;9,39;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;BD79F02E365B3094DA4E3C5BBFB62E46;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;47,06;0;9,39;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;44E52867D805773C0E2C6C6F0E77880F;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;23,53;0;4,7;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;FD000CCC4719CC6C1D1577E8BDBAF791;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;117,64;0;23,48;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;2610B223F37360E1E1D83FC309AE934D;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87614;BARRA/ MAO DE OBRA;BCSEM GTIN;85395200;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;235,3;0;46,96;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;F222E5C0274C657C0A34C8D6B6EB492E;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);71510;TE RED GALV 1X1/2;BCSEM GTIN;73071990;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;35,28;0;7,04;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;7C78FDA8A1B8A945C2C67B6FFFF4674B;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);56543;PREGO C/CAB 17X27 GERDAU;40584355;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;290,55;0;57,99;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;7EA9DC54B036900A5291A63E0DAB9248;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);51253;ARRUELA LISA 1/2;SEM GTIN;74152100;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;15;0;2,99;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;03AEE05D479C055FA4F86A35E08A2E03;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35267;TRAM CHAVE COMBINADA 19MM;7891114009330;82041100;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;29,42;0;5,87;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;95790A1C748D7F215BA2815CD073DAFF;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70071;CABO CAPO SILVERADO 97/2001 C/ALAVANCA PLAST.;BCSEM GTIN;87089990;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;20;0;3,99;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;244B47ABD174688D1EA61C1D12FE7946;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70121;PORCA CARCACA F4000 99/ TIPO ORIG;BCSEM GTIN;73181600;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;29;0;5,79;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;D5390BAE9ADFF7F260C8C81EE19CF90D;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;38,82;0;7,75;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;E113A532133EF27A54E2E2AED32D9563;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87911;JOELHO AZUL C/ROSCA 3/4 AGROJET;7897203424749;39174090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;164,8;0;32,89;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;BFE511ACA53872381552464FFADEAA88;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70131;TUBO ESG 075 X 6MT;7898130450191;39172300;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;2710,56;0;541,01;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;6534CC5848B6A7B550221C3FC1C6D8DA;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70130;TINTA SEMI BRILHO BR GELO 18LT VELOZ;BCSEM GTIN;32081020;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;4705,9;0;939,27;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;C60C22644EAF417936769AA224F41F6D;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87878;VEDALIT IPE 18L (IMPERKAL);7898550260752;38244000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;794,13;0;158,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;B23840D0F90E44F122BCC6C1560C2B77;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87920;DISCO CORTAG DIAMANTADO SEGMENTADO ECO 110X20MM;7898946623352;68042119;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;23,54;0;4,7;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;548149660CBA3397D32D7FE53C57FEC7;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87920;DISCO CORTAG DIAMANTADO SEGMENTADO ECO 110X20MM;7898946623352;68042119;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;9,41;0;1,88;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;18D6BD9804313BADD181C87FD231A5CF;5AF8373E74F52A7E1D24391DD1C02E7B;07329932000121;PA;55;15251112524415000143550010001151851080054324;115185;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87920;DISCO CORTAG DIAMANTADO SEGMENTADO ECO 110X20MM;7898946623352;68042119;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;103,51;0;20,66;0;0;0;0;0;0;;;
